,subject,number,exam,title,CRN,time,seats,location,instructor,foundation,division,area,connection,textbook,special_info,hidden_days
117,CHEM,"ClassNumber(num='CHEM-254 L01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=CHEM&crse_numb_in=254&crn_in=10074&seq_numb_in=L01')","ClassExam(letter='', link='')",Organic Chemistry II Lab,10074,['M 2:00 PM - 5:50 PM'],"SeatInfo(max='Max Enroll: 15', taken='Seats Taken: 13', avail='Seats Avail: 2', wait_list='Wait List: 0')",['Location info TBA'],[],,,,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=CHEM&course-1=254&section-1=L01,A lecture section must be selected with lab. Limited to 15. ,Monday 2:00  - 5:50 
118,CHEM,"ClassNumber(num='CHEM-254 L02', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=CHEM&crse_numb_in=254&crn_in=10075&seq_numb_in=L02')","ClassExam(letter='', link='')",Organic Chemistry II Lab,10075,['T 2:00 PM - 5:50 PM'],"SeatInfo(max='Max Enroll: 15', taken='Seats Taken: 15', avail='Seats Avail: 0', wait_list='Wait List: 0')",['Location info TBA'],[],,,,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=CHEM&course-1=254&section-1=L02,A lecture section must be selected with lab. Limited to 15. ,Tuesday 2:00  - 5:50 
119,CHEM,"ClassNumber(num='CHEM-254 L03', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=CHEM&crse_numb_in=254&crn_in=10076&seq_numb_in=L03')","ClassExam(letter='', link='')",Organic Chemistry II Lab,10076,['W 1:00 PM - 4:50 PM'],"SeatInfo(max='Max Enroll: 15', taken='Seats Taken: 10', avail='Seats Avail: 5', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Gaudet, Hilary T.', link='https://wheatoncollege.edu/academics/faculty-directory/hilary-magruder-gaudet/')]",,,,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=CHEM&course-1=254&section-1=L03,A lecture section must be selected with lab. Limited to 15. ,Wednesday 1:00  - 4:50 
120,CHEM,"ClassNumber(num='CHEM-254 L04', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=CHEM&crse_numb_in=254&crn_in=10077&seq_numb_in=L04')","ClassExam(letter='', link='')",Organic Chemistry II Lab,10077,['R 2:00 PM - 5:50 PM'],"SeatInfo(max='Max Enroll: 15', taken='Seats Taken: 14', avail='Seats Avail: 1', wait_list='Wait List: 0')",['Location info TBA'],[],,,,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=CHEM&course-1=254&section-1=L04,A lecture section must be selected with lab. Limited to 15. ,Thursday 2:00  - 5:50 
121,CHEM,"ClassNumber(num='CHEM-261 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=CHEM&crse_numb_in=261&crn_in=10078&seq_numb_in=A')","ClassExam(letter='B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=B&course=CHEM-261 A&term_code=201910&term_desc=Fall 2018&crn=10078')",Inorganic Chemistry,10078,['M W F 9:30 AM - 10:20 AM'],"SeatInfo(max='Max Enroll: 16', taken='Seats Taken: 16', avail='Seats Avail: 0', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Kotyk, Christopher M.', link='https://wheatoncollege.edu/academics/faculty-directory/Christopher-Kotyk/')]",,DVNS,ARNS,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=CHEM&course-1=261&section-1=A,Permission of Instructor. ,Monday Wednesday Friday 9:30  - 10:20 
122,CHEM,"ClassNumber(num='CHEM-261 L', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=CHEM&crse_numb_in=261&crn_in=10079&seq_numb_in=L')","ClassExam(letter='', link='')",Inorganic Chemistry Lab,10079,['T 2:00 PM - 5:50 PM'],"SeatInfo(max='Max Enroll: 16', taken='Seats Taken: 16', avail='Seats Avail: 0', wait_list='Wait List: 0')",['Location info TBA'],[],,,,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=CHEM&course-1=261&section-1=L,Permission of Instructor. ,Tuesday 2:00  - 5:50 
123,CHEM,"ClassNumber(num='CHEM-303 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=CHEM&crse_numb_in=303&crn_in=10080&seq_numb_in=A')","ClassExam(letter='I', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=I&course=CHEM-303 A&term_code=201910&term_desc=Fall 2018&crn=10080')",Current Prob in Environ Chem,10080,['T R 12:30 PM - 1:50 PM'],"SeatInfo(max='Max Enroll: 20', taken='Seats Taken: 15', avail='Seats Avail: 5', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Benoit, Janina M.', link='https://wheatoncollege.edu/academics/faculty-directory/jani-benoit/')]",,DVNS,ARNS,"[ClassConx(num='2080', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=CONX&crse_numb_in=20080&crn_in=&seq_numb_in='), ClassConx(num='2309', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=CONX&crse_numb_in=23009&crn_in=&seq_numb_in=')]",https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=CHEM&course-1=303&section-1=A,Prerequisites: CHEM 153 or CHEM 232 or Permission of Instructor. Open to Senior and Juniors. Limited to 20. ,Tuesday Thursday 12:30  - 1:50 
124,CHEM,"ClassNumber(num='CHEM-305 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=CHEM&crse_numb_in=305&crn_in=10054&seq_numb_in=A')","ClassExam(letter='N', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=N&course=CHEM-305 A&term_code=201910&term_desc=Fall 2018&crn=10054')",Biochemistry,10054,['T R 11:00 AM - 12:20 PM'],"SeatInfo(max='Max Enroll: 0', taken='Seats Taken: 0', avail='Seats Avail: 0', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Lanni, Jennifer S.', link='https://wheatoncollege.edu/academics/faculty-directory/Jennifer-Lanni/')]",,DVNS,ARNS,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=CHEM&course-1=305&section-1=A,"Register under BIO 305. Prerequisites: BIO 112, CHEM 253, CHEM 254, and any of the following: BIO 211 or BIO 219 or BIO 221 or BIO 254. A lab section must be selected with lecture. Limited to 16. ",Tuesday Thursday 11:00  - 12:20 
125,CHEM,"ClassNumber(num='CHEM-355 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=CHEM&crse_numb_in=355&crn_in=10081&seq_numb_in=A')","ClassExam(letter='C', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=C&course=CHEM-355 A&term_code=201910&term_desc=Fall 2018&crn=10081')",Chemical Thermodynamics,10081,['M W F 10:30 AM - 11:20 AM'],"SeatInfo(max='Max Enroll: 24', taken='Seats Taken: 23', avail='Seats Avail: 1', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Buthelezi, Maria T.', link='https://wheatoncollege.edu/academics/faculty-directory/m-thandi-buthelezi/')]",,DVNS,ARNS,"[ClassConx(num='2045', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=CONX&crse_numb_in=20045&crn_in=&seq_numb_in=')]",https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=CHEM&course-1=355&section-1=A,Permission of Instructor. ,Monday Wednesday Friday 10:30  - 11:20 
126,CHEM,"ClassNumber(num='CHEM-355 L01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=CHEM&crse_numb_in=355&crn_in=10082&seq_numb_in=L01')","ClassExam(letter='', link='')",Chemical Thermodynamics Lab,10082,['W 2:00 PM - 5:50 PM'],"SeatInfo(max='Max Enroll: 12', taken='Seats Taken: 12', avail='Seats Avail: 0', wait_list='Wait List: 0')",['Location info TBA'],[],,,,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=CHEM&course-1=355&section-1=L01,Permission of Instructor. ,Wednesday 2:00  - 5:50 
127,CHEM,"ClassNumber(num='CHEM-355 L02', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=CHEM&crse_numb_in=355&crn_in=10083&seq_numb_in=L02')","ClassExam(letter='', link='')",Chemical Thermodynamics Lab,10083,['R 2:00 PM - 5:50 PM'],"SeatInfo(max='Max Enroll: 12', taken='Seats Taken: 11', avail='Seats Avail: 1', wait_list='Wait List: 0')",['Location info TBA'],[],,,,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=CHEM&course-1=355&section-1=L02,Permission of Instructor. ,Thursday 2:00  - 5:50 
128,CHEM,"ClassNumber(num='CHEM-362 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=CHEM&crse_numb_in=362&crn_in=10084&seq_numb_in=A')","ClassExam(letter='D', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=D&course=CHEM-362 A&term_code=201910&term_desc=Fall 2018&crn=10084')",Advanced Organic Chemistry,10084,['M W F 11:30 AM - 12:20 PM'],"SeatInfo(max='Max Enroll: 16', taken='Seats Taken: 13', avail='Seats Avail: 3', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Kalberg, Christopher S.', link='https://wheatoncollege.edu/academics/faculty-directory/Christopher-Kalberg/')]",,DVNS,ARNS,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=CHEM&course-1=362&section-1=A,Permission of Instructor. ,Monday Wednesday Friday 11:30  - 12:20 
129,CHEM,"ClassNumber(num='CHEM-362 L', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=CHEM&crse_numb_in=362&crn_in=10085&seq_numb_in=L')","ClassExam(letter='', link='')",Advanced Organic Chemistry Lab,10085,['M 2:00 PM - 5:50 PM'],"SeatInfo(max='Max Enroll: 16', taken='Seats Taken: 13', avail='Seats Avail: 3', wait_list='Wait List: 0')",['Location info TBA'],[],,,,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=CHEM&course-1=362&section-1=L,Permission of Instructor. ,Monday 2:00  - 5:50 
130,CHEM,"ClassNumber(num='CHEM-500 C01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=CHEM&crse_numb_in=500&crn_in=10528&seq_numb_in=C01')","ClassExam(letter='J', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=J&course=CHEM-500 C01&term_code=201910&term_desc=Fall 2018&crn=10528')",Individual Research,10528,['TBA'],"SeatInfo(max='Max Enroll: 1', taken='Seats Taken: 1', avail='Seats Avail: 0', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Gaudet, Hilary T.', link='https://wheatoncollege.edu/academics/faculty-directory/hilary-magruder-gaudet/')]",,DVNS,ARNS,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=CHEM&course-1=500&section-1=C01,Permission of Instructor.  Research under the direction of individual department members for two semester course credits.  A thesis is required.  B+ average in the Chemistry major is required. ,
131,CHEM,"ClassNumber(num='CHEM-500 C02', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=CHEM&crse_numb_in=500&crn_in=10530&seq_numb_in=C02')","ClassExam(letter='J', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=J&course=CHEM-500 C02&term_code=201910&term_desc=Fall 2018&crn=10530')",Individual Research,10530,['TBA'],"SeatInfo(max='Max Enroll: 2', taken='Seats Taken: 2', avail='Seats Avail: 0', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Kalberg, Christopher S.', link='https://wheatoncollege.edu/academics/faculty-directory/Christopher-Kalberg/')]",,DVNS,ARNS,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=CHEM&course-1=500&section-1=C02,Permission of Instructor.  Research under the direction of individual department members for two semester course credits.  A thesis is required.  B+ average in the Chemistry major is required. ,
132,CHIN,"ClassNumber(num='CHIN-101 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=CHIN&crse_numb_in=101&crn_in=10029&seq_numb_in=A')","ClassExam(letter='C', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=C&course=CHIN-101 A&term_code=201910&term_desc=Fall 2018&crn=10029')",Elementary Chinese I,10029,['M W F 10:30 AM - 11:20 AM'],"SeatInfo(max='Max Enroll: 20', taken='Seats Taken: 18', avail='Seats Avail: 2', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Su, Hsin-wei', link='https://wheatoncollege.edu/academics/faculty-directory/Hsin-wei-Su/')]",FL,,,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=CHIN&course-1=101&section-1=A,Limited to 20. ,Monday Wednesday Friday 10:30  - 11:20 
133,CHIN,"ClassNumber(num='CHIN-201 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=CHIN&crse_numb_in=201&crn_in=10030&seq_numb_in=A')","ClassExam(letter='B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=B&course=CHIN-201 A&term_code=201910&term_desc=Fall 2018&crn=10030')",Intermediate Chinese I,10030,['M W F 9:30 AM - 10:20 AM'],"SeatInfo(max='Max Enroll: 20', taken='Seats Taken: 1', avail='Seats Avail: 19', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Su, Hsin-wei', link='https://wheatoncollege.edu/academics/faculty-directory/Hsin-wei-Su/')]",FL,,,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=CHIN&course-1=201&section-1=A,Limited to 20. ,Monday Wednesday Friday 9:30  - 10:20 
134,CLAS,"ClassNumber(num='CLAS-135 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=CLAS&crse_numb_in=135&crn_in=10282&seq_numb_in=A')","ClassExam(letter='O', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=O&course=CLAS-135 A&term_code=201910&term_desc=Fall 2018&crn=10282')",Myth and Folklore,10282,['T R 2:00 PM - 3:20 PM'],"SeatInfo(max='Max Enroll: 999', taken='Seats Taken: 20', avail='Seats Avail: 979', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Janzen, Darrel', link='https://wheatoncollege.edu/academics/faculty-directory/Darrel-Janzen/')]",,DVAH,,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=CLAS&course-1=135&section-1=A,,Tuesday Thursday 2:00  - 3:20 
135,CLAS,"ClassNumber(num='CLAS-258 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=CLAS&crse_numb_in=258&crn_in=10086&seq_numb_in=A')","ClassExam(letter='K', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=K&course=CLAS-258 A&term_code=201910&term_desc=Fall 2018&crn=10086')",Tales of Troy,10086,['M W 2:00 PM - 3:20 PM'],"SeatInfo(max='Max Enroll: 999', taken='Seats Taken: 6', avail='Seats Avail: 993', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Relihan, Joel C.', link='https://wheatoncollege.edu/academics/faculty-directory/Joel-c-Relihan/')]",,DVAH,,"[ClassConx(num='2097', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=CONX&crse_numb_in=20097&crn_in=&seq_numb_in=')]",https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=CLAS&course-1=258&section-1=A,,Monday Wednesday 2:00  - 3:20 
136,CLAS,"ClassNumber(num='CLAS-358 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=CLAS&crse_numb_in=358&crn_in=10087&seq_numb_in=A')","ClassExam(letter='K', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=K&course=CLAS-358 A&term_code=201910&term_desc=Fall 2018&crn=10087')",Tales of Troy,10087,['M W 2:00 PM - 3:20 PM'],"SeatInfo(max='Max Enroll: 6', taken='Seats Taken: 2', avail='Seats Avail: 4', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Relihan, Joel C.', link='https://wheatoncollege.edu/academics/faculty-directory/Joel-c-Relihan/')]",,,,"[ClassConx(num='2097', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=CONX&crse_numb_in=20097&crn_in=&seq_numb_in=')]",https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=CLAS&course-1=358&section-1=A,Restricted to Classics and Classical Civilization Majors and Minors or Permission of Instructor.  Limit to 6. ,Monday Wednesday 2:00  - 3:20 
137,COMP,"ClassNumber(num='COMP-115 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=COMP&crse_numb_in=115&crn_in=10463&seq_numb_in=A')","ClassExam(letter='O', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=O&course=COMP-115 A&term_code=201910&term_desc=Fall 2018&crn=10463')","Robots, Games, & Prob Solving",10463,['T R 2:00 PM - 3:20 PM'],"SeatInfo(max='Max Enroll: 41', taken='Seats Taken: 40', avail='Seats Avail: 1', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='LeBlanc, Mark D.', link='https://wheatoncollege.edu/academics/faculty-directory/Mark-d-LeBlanc/')]",QA,,ARMC,"[ClassConx(num='2016', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=CONX&crse_numb_in=20016&crn_in=&seq_numb_in=')]",https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=COMP&course-1=115&section-1=A,"Cross-listed with FNMS 115. A lab section must be selected with lecture. 5 seats reserved for Seniors, 8 seats reserved for Juniors, 12 seats reserved for Sophomores, 11 seats reserved for First Year Students or Permission of Instructor. Limited to 36. ",Tuesday Thursday 2:00  - 3:20 
138,COMP,"ClassNumber(num='COMP-115 L01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=COMP&crse_numb_in=115&crn_in=10464&seq_numb_in=L01')","ClassExam(letter='', link='')","Robots, Games, & Prob Sol Lab",10464,['T 6:30 PM - 7:50 PM'],"SeatInfo(max='Max Enroll: 21', taken='Seats Taken: 21', avail='Seats Avail: 0', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Eykel, Walter S.', link='https://wheatoncollege.edu/academics/faculty-directory/Walter-Eykel/')]",,,,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=COMP&course-1=115&section-1=L01,A lecture section must be selected with lab. Limited to 18. ,Tuesday 6:30  - 7:50 
139,COMP,"ClassNumber(num='COMP-115 L02', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=COMP&crse_numb_in=115&crn_in=10465&seq_numb_in=L02')","ClassExam(letter='', link='')","Robots, Games, & Prob Sol Lab",10465,['T 8:00 PM - 9:20 PM'],"SeatInfo(max='Max Enroll: 20', taken='Seats Taken: 19', avail='Seats Avail: 1', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Eykel, Walter S.', link='https://wheatoncollege.edu/academics/faculty-directory/Walter-Eykel/')]",,,,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=COMP&course-1=115&section-1=L02,A lecture section must be selected with lab. Limited to 18. ,Tuesday 8:00  - 9:20 
